,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
1410,1,confirmed_admissions_influenza_1d_7dav,2021-05-22,2021-10-28,159,0.0,,,hhs,hhs
1411,10,confirmed_admissions_influenza_1d_7dav,2021-05-22,2021-10-28,159,1.1428571,,,hhs,hhs
1412,2,confirmed_admissions_influenza_1d_7dav,2021-05-22,2021-10-28,159,5.0,,,hhs,hhs
1413,3,confirmed_admissions_influenza_1d_7dav,2021-05-22,2021-10-28,159,4.4285714,,,hhs,hhs
1414,4,confirmed_admissions_influenza_1d_7dav,2021-05-22,2021-10-28,159,17.7142857,,,hhs,hhs
1415,5,confirmed_admissions_influenza_1d_7dav,2021-05-22,2021-10-28,159,2.4285714,,,hhs,hhs
1416,6,confirmed_admissions_influenza_1d_7dav,2021-05-22,2021-10-28,159,7.1428571,,,hhs,hhs
1417,7,confirmed_admissions_influenza_1d_7dav,2021-05-22,2021-10-28,159,1.8571429,,,hhs,hhs
1418,8,confirmed_admissions_influenza_1d_7dav,2021-05-22,2021-10-28,159,1.1428571,,,hhs,hhs
1419,9,confirmed_admissions_influenza_1d_7dav,2021-05-22,2021-10-28,159,2.1428571,,,hhs,hhs
1420,1,confirmed_admissions_influenza_1d_7dav,2021-05-23,2021-10-28,158,0.0,,,hhs,hhs
1421,10,confirmed_admissions_influenza_1d_7dav,2021-05-23,2021-10-28,158,1.0,,,hhs,hhs
1422,2,confirmed_admissions_influenza_1d_7dav,2021-05-23,2021-10-28,158,4.7142857,,,hhs,hhs
1423,3,confirmed_admissions_influenza_1d_7dav,2021-05-23,2021-10-28,158,4.4285714,,,hhs,hhs
1424,4,confirmed_admissions_influenza_1d_7dav,2021-05-23,2021-10-28,158,17.2857143,,,hhs,hhs
1425,5,confirmed_admissions_influenza_1d_7dav,2021-05-23,2021-10-28,158,2.4285714,,,hhs,hhs
1426,6,confirmed_admissions_influenza_1d_7dav,2021-05-23,2021-10-28,158,7.4285714,,,hhs,hhs
1427,7,confirmed_admissions_influenza_1d_7dav,2021-05-23,2021-10-28,158,1.5714286,,,hhs,hhs
1428,8,confirmed_admissions_influenza_1d_7dav,2021-05-23,2021-10-28,158,1.0,,,hhs,hhs
1429,9,confirmed_admissions_influenza_1d_7dav,2021-05-23,2021-10-28,158,2.0,,,hhs,hhs
1430,1,confirmed_admissions_influenza_1d_7dav,2021-05-24,2021-10-28,157,0.0,,,hhs,hhs
1431,10,confirmed_admissions_influenza_1d_7dav,2021-05-24,2021-10-28,157,1.0,,,hhs,hhs
1432,2,confirmed_admissions_influenza_1d_7dav,2021-05-24,2021-10-28,157,4.5714286,,,hhs,hhs
1433,3,confirmed_admissions_influenza_1d_7dav,2021-05-24,2021-10-28,157,5.0,,,hhs,hhs
1434,4,confirmed_admissions_influenza_1d_7dav,2021-05-24,2021-10-28,157,17.5714286,,,hhs,hhs
1435,5,confirmed_admissions_influenza_1d_7dav,2021-05-24,2021-10-28,157,2.4285714,,,hhs,hhs
1436,6,confirmed_admissions_influenza_1d_7dav,2021-05-24,2021-10-28,157,6.7142857,,,hhs,hhs
1437,7,confirmed_admissions_influenza_1d_7dav,2021-05-24,2021-10-28,157,1.4285714,,,hhs,hhs
1438,8,confirmed_admissions_influenza_1d_7dav,2021-05-24,2021-10-28,157,1.2857143,,,hhs,hhs
1439,9,confirmed_admissions_influenza_1d_7dav,2021-05-24,2021-10-28,157,1.7142857,,,hhs,hhs
1440,1,confirmed_admissions_influenza_1d_7dav,2021-05-25,2021-10-28,156,0.0,,,hhs,hhs
1441,10,confirmed_admissions_influenza_1d_7dav,2021-05-25,2021-10-28,156,1.1428571,,,hhs,hhs
1442,2,confirmed_admissions_influenza_1d_7dav,2021-05-25,2021-10-28,156,4.8571429,,,hhs,hhs
1443,3,confirmed_admissions_influenza_1d_7dav,2021-05-25,2021-10-28,156,5.2857143,,,hhs,hhs
1444,4,confirmed_admissions_influenza_1d_7dav,2021-05-25,2021-10-28,156,15.2857143,,,hhs,hhs
1445,5,confirmed_admissions_influenza_1d_7dav,2021-05-25,2021-10-28,156,2.2857143,,,hhs,hhs
1446,6,confirmed_admissions_influenza_1d_7dav,2021-05-25,2021-10-28,156,7.4285714,,,hhs,hhs
1447,7,confirmed_admissions_influenza_1d_7dav,2021-05-25,2021-10-28,156,1.2857143,,,hhs,hhs
1448,8,confirmed_admissions_influenza_1d_7dav,2021-05-25,2021-10-28,156,1.0,,,hhs,hhs
1449,9,confirmed_admissions_influenza_1d_7dav,2021-05-25,2021-10-28,156,1.5714286,,,hhs,hhs
1450,1,confirmed_admissions_influenza_1d_7dav,2021-05-26,2021-10-28,155,0.0,,,hhs,hhs
1451,10,confirmed_admissions_influenza_1d_7dav,2021-05-26,2021-10-28,155,1.1428571,,,hhs,hhs
1452,2,confirmed_admissions_influenza_1d_7dav,2021-05-26,2021-10-28,155,4.4285714,,,hhs,hhs
1453,3,confirmed_admissions_influenza_1d_7dav,2021-05-26,2021-10-28,155,5.8571429,,,hhs,hhs
1454,4,confirmed_admissions_influenza_1d_7dav,2021-05-26,2021-10-28,155,14.1428571,,,hhs,hhs
1455,5,confirmed_admissions_influenza_1d_7dav,2021-05-26,2021-10-28,155,2.5714286,,,hhs,hhs
1456,6,confirmed_admissions_influenza_1d_7dav,2021-05-26,2021-10-28,155,8.2857143,,,hhs,hhs
1457,7,confirmed_admissions_influenza_1d_7dav,2021-05-26,2021-10-28,155,1.1428571,,,hhs,hhs
1458,8,confirmed_admissions_influenza_1d_7dav,2021-05-26,2021-10-28,155,0.7142857,,,hhs,hhs
1459,9,confirmed_admissions_influenza_1d_7dav,2021-05-26,2021-10-28,155,2.0,,,hhs,hhs
1460,1,confirmed_admissions_influenza_1d_7dav,2021-05-27,2021-10-28,154,0.0,,,hhs,hhs
1461,10,confirmed_admissions_influenza_1d_7dav,2021-05-27,2021-10-28,154,1.2857143,,,hhs,hhs
1462,2,confirmed_admissions_influenza_1d_7dav,2021-05-27,2021-10-28,154,4.2857143,,,hhs,hhs
1463,3,confirmed_admissions_influenza_1d_7dav,2021-05-27,2021-10-28,154,6.7142857,,,hhs,hhs
1464,4,confirmed_admissions_influenza_1d_7dav,2021-05-27,2021-10-28,154,13.1428571,,,hhs,hhs
1465,5,confirmed_admissions_influenza_1d_7dav,2021-05-27,2021-10-28,154,2.4285714,,,hhs,hhs
1466,6,confirmed_admissions_influenza_1d_7dav,2021-05-27,2021-10-28,154,8.8571429,,,hhs,hhs
1467,7,confirmed_admissions_influenza_1d_7dav,2021-05-27,2021-10-28,154,1.0,,,hhs,hhs
1468,8,confirmed_admissions_influenza_1d_7dav,2021-05-27,2021-10-28,154,0.5714286,,,hhs,hhs
1469,9,confirmed_admissions_influenza_1d_7dav,2021-05-27,2021-10-28,154,2.2857143,,,hhs,hhs
1470,1,confirmed_admissions_influenza_1d_7dav,2021-05-28,2021-10-28,153,0.0,,,hhs,hhs
1471,10,confirmed_admissions_influenza_1d_7dav,2021-05-28,2021-10-28,153,1.2857143,,,hhs,hhs
1472,2,confirmed_admissions_influenza_1d_7dav,2021-05-28,2021-10-28,153,3.8571429,,,hhs,hhs
1473,3,confirmed_admissions_influenza_1d_7dav,2021-05-28,2021-10-28,153,7.5714286,,,hhs,hhs
1474,4,confirmed_admissions_influenza_1d_7dav,2021-05-28,2021-10-28,153,13.7142857,,,hhs,hhs
1475,5,confirmed_admissions_influenza_1d_7dav,2021-05-28,2021-10-28,153,2.1428571,,,hhs,hhs
1476,6,confirmed_admissions_influenza_1d_7dav,2021-05-28,2021-10-28,153,9.0,,,hhs,hhs
1477,7,confirmed_admissions_influenza_1d_7dav,2021-05-28,2021-10-28,153,0.7142857,,,hhs,hhs
1478,8,confirmed_admissions_influenza_1d_7dav,2021-05-28,2021-10-28,153,0.7142857,,,hhs,hhs
1479,9,confirmed_admissions_influenza_1d_7dav,2021-05-28,2021-10-28,153,2.5714286,,,hhs,hhs
1480,1,confirmed_admissions_influenza_1d_7dav,2021-05-29,2021-10-28,152,0.0,,,hhs,hhs
1481,10,confirmed_admissions_influenza_1d_7dav,2021-05-29,2021-10-28,152,1.2857143,,,hhs,hhs
1482,2,confirmed_admissions_influenza_1d_7dav,2021-05-29,2021-10-28,152,3.5714286,,,hhs,hhs
1483,3,confirmed_admissions_influenza_1d_7dav,2021-05-29,2021-10-28,152,8.2857143,,,hhs,hhs
1484,4,confirmed_admissions_influenza_1d_7dav,2021-05-29,2021-10-28,152,13.8571429,,,hhs,hhs
1485,5,confirmed_admissions_influenza_1d_7dav,2021-05-29,2021-10-28,152,1.8571429,,,hhs,hhs
1486,6,confirmed_admissions_influenza_1d_7dav,2021-05-29,2021-10-28,152,9.2857143,,,hhs,hhs
1487,7,confirmed_admissions_influenza_1d_7dav,2021-05-29,2021-10-28,152,0.5714286,,,hhs,hhs
1488,8,confirmed_admissions_influenza_1d_7dav,2021-05-29,2021-10-28,152,0.5714286,,,hhs,hhs
1489,9,confirmed_admissions_influenza_1d_7dav,2021-05-29,2021-10-28,152,2.8571429,,,hhs,hhs
1490,1,confirmed_admissions_influenza_1d_7dav,2021-05-30,2021-10-28,151,0.0,,,hhs,hhs
1491,10,confirmed_admissions_influenza_1d_7dav,2021-05-30,2021-10-28,151,1.2857143,,,hhs,hhs
1492,2,confirmed_admissions_influenza_1d_7dav,2021-05-30,2021-10-28,151,3.4285714,,,hhs,hhs
1493,3,confirmed_admissions_influenza_1d_7dav,2021-05-30,2021-10-28,151,8.1428571,,,hhs,hhs
1494,4,confirmed_admissions_influenza_1d_7dav,2021-05-30,2021-10-28,151,13.8571429,,,hhs,hhs
1495,5,confirmed_admissions_influenza_1d_7dav,2021-05-30,2021-10-28,151,2.0,,,hhs,hhs
1496,6,confirmed_admissions_influenza_1d_7dav,2021-05-30,2021-10-28,151,9.4285714,,,hhs,hhs
1497,7,confirmed_admissions_influenza_1d_7dav,2021-05-30,2021-10-28,151,0.5714286,,,hhs,hhs
1498,8,confirmed_admissions_influenza_1d_7dav,2021-05-30,2021-10-28,151,0.5714286,,,hhs,hhs
1499,9,confirmed_admissions_influenza_1d_7dav,2021-05-30,2021-10-28,151,2.8571429,,,hhs,hhs
1500,1,confirmed_admissions_influenza_1d_7dav,2021-05-31,2021-10-28,150,0.0,,,hhs,hhs
1501,10,confirmed_admissions_influenza_1d_7dav,2021-05-31,2021-10-28,150,1.2857143,,,hhs,hhs
1502,2,confirmed_admissions_influenza_1d_7dav,2021-05-31,2021-10-28,150,3.2857143,,,hhs,hhs
1503,3,confirmed_admissions_influenza_1d_7dav,2021-05-31,2021-10-28,150,7.4285714,,,hhs,hhs
1504,4,confirmed_admissions_influenza_1d_7dav,2021-05-31,2021-10-28,150,14.0,,,hhs,hhs
1505,5,confirmed_admissions_influenza_1d_7dav,2021-05-31,2021-10-28,150,1.7142857,,,hhs,hhs
1506,6,confirmed_admissions_influenza_1d_7dav,2021-05-31,2021-10-28,150,10.5714286,,,hhs,hhs
1507,7,confirmed_admissions_influenza_1d_7dav,2021-05-31,2021-10-28,150,0.5714286,,,hhs,hhs
1508,8,confirmed_admissions_influenza_1d_7dav,2021-05-31,2021-10-28,150,0.2857143,,,hhs,hhs
1509,9,confirmed_admissions_influenza_1d_7dav,2021-05-31,2021-10-28,150,2.8571429,,,hhs,hhs
1510,1,confirmed_admissions_influenza_1d_7dav,2021-06-01,2021-10-28,149,0.0,,,hhs,hhs
1511,10,confirmed_admissions_influenza_1d_7dav,2021-06-01,2021-10-28,149,1.1428571,,,hhs,hhs
1512,2,confirmed_admissions_influenza_1d_7dav,2021-06-01,2021-10-28,149,2.8571429,,,hhs,hhs
1513,3,confirmed_admissions_influenza_1d_7dav,2021-06-01,2021-10-28,149,7.0,,,hhs,hhs
1514,4,confirmed_admissions_influenza_1d_7dav,2021-06-01,2021-10-28,149,15.8571429,,,hhs,hhs
1515,5,confirmed_admissions_influenza_1d_7dav,2021-06-01,2021-10-28,149,2.0,,,hhs,hhs
1516,6,confirmed_admissions_influenza_1d_7dav,2021-06-01,2021-10-28,149,9.8571429,,,hhs,hhs
1517,7,confirmed_admissions_influenza_1d_7dav,2021-06-01,2021-10-28,149,0.4285714,,,hhs,hhs
1518,8,confirmed_admissions_influenza_1d_7dav,2021-06-01,2021-10-28,149,0.2857143,,,hhs,hhs
1519,9,confirmed_admissions_influenza_1d_7dav,2021-06-01,2021-10-28,149,2.8571429,,,hhs,hhs
1520,1,confirmed_admissions_influenza_1d_7dav,2021-06-02,2021-10-28,148,0.0,,,hhs,hhs
1521,10,confirmed_admissions_influenza_1d_7dav,2021-06-02,2021-10-28,148,1.1428571,,,hhs,hhs
1522,2,confirmed_admissions_influenza_1d_7dav,2021-06-02,2021-10-28,148,3.0,,,hhs,hhs
1523,3,confirmed_admissions_influenza_1d_7dav,2021-06-02,2021-10-28,148,6.0,,,hhs,hhs
1524,4,confirmed_admissions_influenza_1d_7dav,2021-06-02,2021-10-28,148,17.0,,,hhs,hhs
1525,5,confirmed_admissions_influenza_1d_7dav,2021-06-02,2021-10-28,148,1.7142857,,,hhs,hhs
1526,6,confirmed_admissions_influenza_1d_7dav,2021-06-02,2021-10-28,148,9.4285714,,,hhs,hhs
1527,7,confirmed_admissions_influenza_1d_7dav,2021-06-02,2021-10-28,148,0.1428571,,,hhs,hhs
1528,8,confirmed_admissions_influenza_1d_7dav,2021-06-02,2021-10-28,148,0.2857143,,,hhs,hhs
1529,9,confirmed_admissions_influenza_1d_7dav,2021-06-02,2021-10-28,148,2.8571429,,,hhs,hhs
1530,1,confirmed_admissions_influenza_1d_7dav,2021-06-03,2021-10-28,147,0.0,,,hhs,hhs
1531,10,confirmed_admissions_influenza_1d_7dav,2021-06-03,2021-10-28,147,1.0,,,hhs,hhs
1532,2,confirmed_admissions_influenza_1d_7dav,2021-06-03,2021-10-28,147,3.2857143,,,hhs,hhs
1533,3,confirmed_admissions_influenza_1d_7dav,2021-06-03,2021-10-28,147,5.2857143,,,hhs,hhs
1534,4,confirmed_admissions_influenza_1d_7dav,2021-06-03,2021-10-28,147,17.2857143,,,hhs,hhs
1535,5,confirmed_admissions_influenza_1d_7dav,2021-06-03,2021-10-28,147,1.8571429,,,hhs,hhs
1536,6,confirmed_admissions_influenza_1d_7dav,2021-06-03,2021-10-28,147,10.1428571,,,hhs,hhs
1537,7,confirmed_admissions_influenza_1d_7dav,2021-06-03,2021-10-28,147,0.0,,,hhs,hhs
1538,8,confirmed_admissions_influenza_1d_7dav,2021-06-03,2021-10-28,147,0.2857143,,,hhs,hhs
1539,9,confirmed_admissions_influenza_1d_7dav,2021-06-03,2021-10-28,147,2.7142857,,,hhs,hhs
1540,1,confirmed_admissions_influenza_1d_7dav,2021-06-04,2021-10-28,146,0.0,,,hhs,hhs
1541,10,confirmed_admissions_influenza_1d_7dav,2021-06-04,2021-10-28,146,1.0,,,hhs,hhs
1542,2,confirmed_admissions_influenza_1d_7dav,2021-06-04,2021-10-28,146,3.4285714,,,hhs,hhs
1543,3,confirmed_admissions_influenza_1d_7dav,2021-06-04,2021-10-28,146,4.2857143,,,hhs,hhs
1544,4,confirmed_admissions_influenza_1d_7dav,2021-06-04,2021-10-28,146,17.1428571,,,hhs,hhs
1545,5,confirmed_admissions_influenza_1d_7dav,2021-06-04,2021-10-28,146,2.0,,,hhs,hhs
1546,6,confirmed_admissions_influenza_1d_7dav,2021-06-04,2021-10-28,146,9.7142857,,,hhs,hhs
1547,7,confirmed_admissions_influenza_1d_7dav,2021-06-04,2021-10-28,146,0.0,,,hhs,hhs
1548,8,confirmed_admissions_influenza_1d_7dav,2021-06-04,2021-10-28,146,0.0,,,hhs,hhs
1549,9,confirmed_admissions_influenza_1d_7dav,2021-06-04,2021-10-28,146,2.8571429,,,hhs,hhs
1550,1,confirmed_admissions_influenza_1d_7dav,2021-06-05,2021-10-28,145,0.0,,,hhs,hhs
1551,10,confirmed_admissions_influenza_1d_7dav,2021-06-05,2021-10-28,145,1.1428571,,,hhs,hhs
1552,2,confirmed_admissions_influenza_1d_7dav,2021-06-05,2021-10-28,145,3.7142857,,,hhs,hhs
1553,3,confirmed_admissions_influenza_1d_7dav,2021-06-05,2021-10-28,145,4.0,,,hhs,hhs
1554,4,confirmed_admissions_influenza_1d_7dav,2021-06-05,2021-10-28,145,17.5714286,,,hhs,hhs
1555,5,confirmed_admissions_influenza_1d_7dav,2021-06-05,2021-10-28,145,2.0,,,hhs,hhs
1556,6,confirmed_admissions_influenza_1d_7dav,2021-06-05,2021-10-28,145,9.5714286,,,hhs,hhs
1557,7,confirmed_admissions_influenza_1d_7dav,2021-06-05,2021-10-28,145,0.0,,,hhs,hhs
1558,8,confirmed_admissions_influenza_1d_7dav,2021-06-05,2021-10-28,145,0.0,,,hhs,hhs
1559,9,confirmed_admissions_influenza_1d_7dav,2021-06-05,2021-10-28,145,2.8571429,,,hhs,hhs
1560,1,confirmed_admissions_influenza_1d_7dav,2021-06-06,2021-10-28,144,0.0,,,hhs,hhs
1561,10,confirmed_admissions_influenza_1d_7dav,2021-06-06,2021-10-28,144,1.1428571,,,hhs,hhs
1562,2,confirmed_admissions_influenza_1d_7dav,2021-06-06,2021-10-28,144,3.8571429,,,hhs,hhs
1563,3,confirmed_admissions_influenza_1d_7dav,2021-06-06,2021-10-28,144,3.8571429,,,hhs,hhs
1564,4,confirmed_admissions_influenza_1d_7dav,2021-06-06,2021-10-28,144,16.8571429,,,hhs,hhs
1565,5,confirmed_admissions_influenza_1d_7dav,2021-06-06,2021-10-28,144,1.7142857,,,hhs,hhs
1566,6,confirmed_admissions_influenza_1d_7dav,2021-06-06,2021-10-28,144,9.1428571,,,hhs,hhs
1567,7,confirmed_admissions_influenza_1d_7dav,2021-06-06,2021-10-28,144,0.0,,,hhs,hhs
1568,8,confirmed_admissions_influenza_1d_7dav,2021-06-06,2021-10-28,144,0.4285714,,,hhs,hhs
1569,9,confirmed_admissions_influenza_1d_7dav,2021-06-06,2021-10-28,144,2.7142857,,,hhs,hhs
1570,1,confirmed_admissions_influenza_1d_7dav,2021-06-07,2021-10-28,143,0.0,,,hhs,hhs
1571,10,confirmed_admissions_influenza_1d_7dav,2021-06-07,2021-10-28,143,1.1428571,,,hhs,hhs
1572,2,confirmed_admissions_influenza_1d_7dav,2021-06-07,2021-10-28,143,4.1428571,,,hhs,hhs
1573,3,confirmed_admissions_influenza_1d_7dav,2021-06-07,2021-10-28,143,4.5714286,,,hhs,hhs
1574,4,confirmed_admissions_influenza_1d_7dav,2021-06-07,2021-10-28,143,15.7142857,,,hhs,hhs
1575,5,confirmed_admissions_influenza_1d_7dav,2021-06-07,2021-10-28,143,1.8571429,,,hhs,hhs
1576,6,confirmed_admissions_influenza_1d_7dav,2021-06-07,2021-10-28,143,8.4285714,,,hhs,hhs
1577,7,confirmed_admissions_influenza_1d_7dav,2021-06-07,2021-10-28,143,0.1428571,,,hhs,hhs
1578,8,confirmed_admissions_influenza_1d_7dav,2021-06-07,2021-10-28,143,0.5714286,,,hhs,hhs
1579,9,confirmed_admissions_influenza_1d_7dav,2021-06-07,2021-10-28,143,2.7142857,,,hhs,hhs
1580,1,confirmed_admissions_influenza_1d_7dav,2021-06-08,2021-10-28,142,0.0,,,hhs,hhs
1581,10,confirmed_admissions_influenza_1d_7dav,2021-06-08,2021-10-28,142,1.1428571,,,hhs,hhs
1582,2,confirmed_admissions_influenza_1d_7dav,2021-06-08,2021-10-28,142,4.1428571,,,hhs,hhs
1583,3,confirmed_admissions_influenza_1d_7dav,2021-06-08,2021-10-28,142,5.4285714,,,hhs,hhs
1584,4,confirmed_admissions_influenza_1d_7dav,2021-06-08,2021-10-28,142,14.7142857,,,hhs,hhs
1585,5,confirmed_admissions_influenza_1d_7dav,2021-06-08,2021-10-28,142,1.5714286,,,hhs,hhs
1586,6,confirmed_admissions_influenza_1d_7dav,2021-06-08,2021-10-28,142,9.1428571,,,hhs,hhs
1587,7,confirmed_admissions_influenza_1d_7dav,2021-06-08,2021-10-28,142,0.5714286,,,hhs,hhs
1588,8,confirmed_admissions_influenza_1d_7dav,2021-06-08,2021-10-28,142,0.7142857,,,hhs,hhs
1589,9,confirmed_admissions_influenza_1d_7dav,2021-06-08,2021-10-28,142,2.4285714,,,hhs,hhs
1590,1,confirmed_admissions_influenza_1d_7dav,2021-06-09,2021-10-28,141,0.0,,,hhs,hhs
1591,10,confirmed_admissions_influenza_1d_7dav,2021-06-09,2021-10-28,141,1.1428571,,,hhs,hhs
1592,2,confirmed_admissions_influenza_1d_7dav,2021-06-09,2021-10-28,141,3.8571429,,,hhs,hhs
1593,3,confirmed_admissions_influenza_1d_7dav,2021-06-09,2021-10-28,141,6.1428571,,,hhs,hhs
1594,4,confirmed_admissions_influenza_1d_7dav,2021-06-09,2021-10-28,141,14.0,,,hhs,hhs
1595,5,confirmed_admissions_influenza_1d_7dav,2021-06-09,2021-10-28,141,1.4285714,,,hhs,hhs
1596,6,confirmed_admissions_influenza_1d_7dav,2021-06-09,2021-10-28,141,8.5714286,,,hhs,hhs
1597,7,confirmed_admissions_influenza_1d_7dav,2021-06-09,2021-10-28,141,1.0,,,hhs,hhs
1598,8,confirmed_admissions_influenza_1d_7dav,2021-06-09,2021-10-28,141,1.2857143,,,hhs,hhs
1599,9,confirmed_admissions_influenza_1d_7dav,2021-06-09,2021-10-28,141,2.2857143,,,hhs,hhs
1600,1,confirmed_admissions_influenza_1d_7dav,2021-06-10,2021-10-28,140,0.0,,,hhs,hhs
1601,10,confirmed_admissions_influenza_1d_7dav,2021-06-10,2021-10-28,140,1.1428571,,,hhs,hhs
1602,2,confirmed_admissions_influenza_1d_7dav,2021-06-10,2021-10-28,140,3.4285714,,,hhs,hhs
1603,3,confirmed_admissions_influenza_1d_7dav,2021-06-10,2021-10-28,140,6.4285714,,,hhs,hhs
1604,4,confirmed_admissions_influenza_1d_7dav,2021-06-10,2021-10-28,140,13.2857143,,,hhs,hhs
1605,5,confirmed_admissions_influenza_1d_7dav,2021-06-10,2021-10-28,140,1.4285714,,,hhs,hhs
1606,6,confirmed_admissions_influenza_1d_7dav,2021-06-10,2021-10-28,140,7.7142857,,,hhs,hhs
1607,7,confirmed_admissions_influenza_1d_7dav,2021-06-10,2021-10-28,140,1.4285714,,,hhs,hhs
1608,8,confirmed_admissions_influenza_1d_7dav,2021-06-10,2021-10-28,140,1.5714286,,,hhs,hhs
1609,9,confirmed_admissions_influenza_1d_7dav,2021-06-10,2021-10-28,140,2.1428571,,,hhs,hhs
1610,1,confirmed_admissions_influenza_1d_7dav,2021-06-11,2021-10-28,139,0.0,,,hhs,hhs
1611,10,confirmed_admissions_influenza_1d_7dav,2021-06-11,2021-10-28,139,1.1428571,,,hhs,hhs
1612,2,confirmed_admissions_influenza_1d_7dav,2021-06-11,2021-10-28,139,3.7142857,,,hhs,hhs
1613,3,confirmed_admissions_influenza_1d_7dav,2021-06-11,2021-10-28,139,6.5714286,,,hhs,hhs
1614,4,confirmed_admissions_influenza_1d_7dav,2021-06-11,2021-10-28,139,12.0,,,hhs,hhs
1615,5,confirmed_admissions_influenza_1d_7dav,2021-06-11,2021-10-28,139,1.4285714,,,hhs,hhs
1616,6,confirmed_admissions_influenza_1d_7dav,2021-06-11,2021-10-28,139,7.8571429,,,hhs,hhs
1617,7,confirmed_admissions_influenza_1d_7dav,2021-06-11,2021-10-28,139,1.8571429,,,hhs,hhs
1618,8,confirmed_admissions_influenza_1d_7dav,2021-06-11,2021-10-28,139,2.2857143,,,hhs,hhs
1619,9,confirmed_admissions_influenza_1d_7dav,2021-06-11,2021-10-28,139,1.5714286,,,hhs,hhs
1620,1,confirmed_admissions_influenza_1d_7dav,2021-06-12,2021-10-28,138,0.0,,,hhs,hhs
1621,10,confirmed_admissions_influenza_1d_7dav,2021-06-12,2021-10-28,138,1.0,,,hhs,hhs
1622,2,confirmed_admissions_influenza_1d_7dav,2021-06-12,2021-10-28,138,3.8571429,,,hhs,hhs
1623,3,confirmed_admissions_influenza_1d_7dav,2021-06-12,2021-10-28,138,7.2857143,,,hhs,hhs
1624,4,confirmed_admissions_influenza_1d_7dav,2021-06-12,2021-10-28,138,10.8571429,,,hhs,hhs
1625,5,confirmed_admissions_influenza_1d_7dav,2021-06-12,2021-10-28,138,1.5714286,,,hhs,hhs
1626,6,confirmed_admissions_influenza_1d_7dav,2021-06-12,2021-10-28,138,8.5714286,,,hhs,hhs
1627,7,confirmed_admissions_influenza_1d_7dav,2021-06-12,2021-10-28,138,2.2857143,,,hhs,hhs
1628,8,confirmed_admissions_influenza_1d_7dav,2021-06-12,2021-10-28,138,2.7142857,,,hhs,hhs
1629,9,confirmed_admissions_influenza_1d_7dav,2021-06-12,2021-10-28,138,1.2857143,,,hhs,hhs
1630,1,confirmed_admissions_influenza_1d_7dav,2021-06-13,2021-10-28,137,0.0,,,hhs,hhs
1631,10,confirmed_admissions_influenza_1d_7dav,2021-06-13,2021-10-28,137,1.0,,,hhs,hhs
1632,2,confirmed_admissions_influenza_1d_7dav,2021-06-13,2021-10-28,137,3.7142857,,,hhs,hhs
1633,3,confirmed_admissions_influenza_1d_7dav,2021-06-13,2021-10-28,137,7.7142857,,,hhs,hhs
1634,4,confirmed_admissions_influenza_1d_7dav,2021-06-13,2021-10-28,137,10.7142857,,,hhs,hhs
1635,5,confirmed_admissions_influenza_1d_7dav,2021-06-13,2021-10-28,137,1.5714286,,,hhs,hhs
1636,6,confirmed_admissions_influenza_1d_7dav,2021-06-13,2021-10-28,137,9.2857143,,,hhs,hhs
1637,7,confirmed_admissions_influenza_1d_7dav,2021-06-13,2021-10-28,137,2.2857143,,,hhs,hhs
1638,8,confirmed_admissions_influenza_1d_7dav,2021-06-13,2021-10-28,137,2.5714286,,,hhs,hhs
1639,9,confirmed_admissions_influenza_1d_7dav,2021-06-13,2021-10-28,137,1.4285714,,,hhs,hhs
1640,1,confirmed_admissions_influenza_1d_7dav,2021-06-14,2021-10-28,136,0.0,,,hhs,hhs
1641,10,confirmed_admissions_influenza_1d_7dav,2021-06-14,2021-10-28,136,1.0,,,hhs,hhs
1642,2,confirmed_admissions_influenza_1d_7dav,2021-06-14,2021-10-28,136,3.1428571,,,hhs,hhs
1643,3,confirmed_admissions_influenza_1d_7dav,2021-06-14,2021-10-28,136,6.8571429,,,hhs,hhs
1644,4,confirmed_admissions_influenza_1d_7dav,2021-06-14,2021-10-28,136,11.2857143,,,hhs,hhs
1645,5,confirmed_admissions_influenza_1d_7dav,2021-06-14,2021-10-28,136,1.5714286,,,hhs,hhs
1646,6,confirmed_admissions_influenza_1d_7dav,2021-06-14,2021-10-28,136,8.8571429,,,hhs,hhs
1647,7,confirmed_admissions_influenza_1d_7dav,2021-06-14,2021-10-28,136,2.1428571,,,hhs,hhs
1648,8,confirmed_admissions_influenza_1d_7dav,2021-06-14,2021-10-28,136,2.5714286,,,hhs,hhs
1649,9,confirmed_admissions_influenza_1d_7dav,2021-06-14,2021-10-28,136,1.7142857,,,hhs,hhs
1650,1,confirmed_admissions_influenza_1d_7dav,2021-06-15,2021-10-28,135,0.1428571,,,hhs,hhs
1651,10,confirmed_admissions_influenza_1d_7dav,2021-06-15,2021-10-28,135,1.0,,,hhs,hhs
1652,2,confirmed_admissions_influenza_1d_7dav,2021-06-15,2021-10-28,135,3.2857143,,,hhs,hhs
1653,3,confirmed_admissions_influenza_1d_7dav,2021-06-15,2021-10-28,135,6.4285714,,,hhs,hhs
1654,4,confirmed_admissions_influenza_1d_7dav,2021-06-15,2021-10-28,135,10.7142857,,,hhs,hhs
1655,5,confirmed_admissions_influenza_1d_7dav,2021-06-15,2021-10-28,135,1.5714286,,,hhs,hhs
1656,6,confirmed_admissions_influenza_1d_7dav,2021-06-15,2021-10-28,135,7.8571429,,,hhs,hhs
